date,team,resource_category,quarter,total_cost,avg_utilization,running_total_cost
2024-10-11,MAC5,Compute,Q4,1216.19,77.0,322070.6300000001
2024-10-12,MAC5,Compute,Q4,989.55,74.0,323060.1800000001
2024-10-13,MAC5,Compute,Q4,872.09,55.0,323932.27000000014
2024-10-14,MAC5,Compute,Q4,1308.65,63.0,325240.92000000016
2024-10-15,MAC5,Compute,Q4,1411.08,80.0,326652.0000000002
2024-10-16,MAC5,Compute,Q4,1211.5,73.0,327863.5000000002
2024-10-17,MAC5,Compute,Q4,1135.01,67.0,328998.5100000002
2024-10-18,MAC5,Compute,Q4,1459.96,67.0,330458.4700000002
2024-10-19,MAC5,Compute,Q4,863.92,55.0,331322.3900000002
2024-10-20,MAC5,Compute,Q4,722.11,55.0,332044.5
2024-10-21,MAC5,Compute,Q4,1358.96,68.0,333403.46
2024-10-22,MAC5,Compute,Q4,1299.63,61.0,334703.09
2024-10-23,MAC5,Compute,Q4,1357.09,69.0,336060.18000000005
2024-10-24,MAC5,Compute,Q4,1199.52,60.0,337259.70000000007
2024-10-25,MAC5,Compute,Q4,1366.74,78.0,338626.44000000006
2024-10-26,MAC5,Compute,Q4,935.44,60.0,339561.88000000006
2024-10-27,MAC5,Compute,Q4,894.07,60.0,340455.95000000007
2024-10-28,MAC5,Compute,Q4,1322.1,60.0,341778.05000000005
2024-10-29,MAC5,Compute,Q4,1383.88,74.0,343161.93000000005
2024-10-30,MAC5,Compute,Q4,1285.11,38.0,344447.04000000004
2024-10-31,MAC5,Compute,Q4,1215.91,75.0,345662.95
2024-11-01,MAC5,Compute,Q4,1240.5,57.0,346903.45
2024-11-02,MAC5,Compute,Q4,945.75,82.0,347849.2
2024-11-03,MAC5,Compute,Q4,983.2,60.0,348832.4
2024-11-04,MAC5,Compute,Q4,1190.84,70.0,350023.24000000005
2024-11-05,MAC5,Compute,Q4,1445.41,71.0,351468.65
2024-11-06,MAC5,Compute,Q4,1461.61,82.0,352930.26
2024-11-07,MAC5,Compute,Q4,1365.21,63.0,354295.47000000003
2024-11-08,MAC5,Compute,Q4,1382.86,76.0,355678.33
2024-11-09,MAC5,Compute,Q4,1100.36,69.0,356778.69
2024-11-10,MAC5,Compute,Q4,967.84,64.0,357746.53
2024-11-11,MAC5,Compute,Q4,1320.75,71.0,359067.28
2024-11-12,MAC5,Compute,Q4,1399.59,70.0,360466.87000000005
2024-11-13,MAC5,Compute,Q4,1411.84,68.0,361878.7100000001
2024-11-14,MAC5,Compute,Q4,1095.77,66.0,362974.4800000001
2024-11-15,MAC5,Compute,Q4,1130.55,47.0,364105.0300000001
2024-11-16,MAC5,Compute,Q4,1110.22,68.0,365215.25000000006
2024-11-17,MAC5,Compute,Q4,879.08,66.0,366094.3300000001
2024-11-18,MAC5,Compute,Q4,1345.76,49.0,367440.0900000001
2024-11-19,MAC5,Compute,Q4,1281.31,44.0,368721.4000000001
2024-11-20,MAC5,Compute,Q4,1246.05,50.0,369967.45000000007
2024-11-21,MAC5,Compute,Q4,1585.96,67.0,371553.41000000003
2024-11-22,MAC5,Compute,Q4,8450.33,96.0,380003.74000000005
2024-11-23,MAC5,Compute,Q4,1034.12,66.0,381037.86000000004
2024-11-24,MAC5,Compute,Q4,897.47,63.0,381935.33
2024-11-25,MAC5,Compute,Q4,1580.42,67.0,383515.75
2024-11-26,MAC5,Compute,Q4,1339.52,63.0,384855.27
2024-11-27,MAC5,Compute,Q4,1500.84,64.0,386356.11000000004
2024-11-28,MAC5,Compute,Q4,1404.09,87.0,387760.20000000007
2024-11-29,MAC5,Compute,Q4,3265.24,84.0,391025.44000000006
2024-11-30,MAC5,Compute,Q4,2122.9,64.0,393148.3400000001
2024-12-01,MAC5,Compute,Q4,2661.4,63.0,395809.7400000001
2024-12-02,MAC5,Compute,Q4,3527.27,41.0,399337.0100000001
2024-12-03,MAC5,Compute,Q4,1619.61,83.0,400956.6200000001
2024-12-04,MAC5,Compute,Q4,1656.63,76.0,402613.2500000001
2024-12-05,MAC5,Compute,Q4,1790.61,61.0,404403.8600000001
2024-12-06,MAC5,Compute,Q4,1304.59,57.0,405708.4500000001
2024-12-07,MAC5,Compute,Q4,1143.33,68.0,406851.78
2024-12-08,MAC5,Compute,Q4,1013.61,59.0,407865.39
2024-12-09,MAC5,Compute,Q4,1366.76,69.0,409232.15
2024-12-10,MAC5,Compute,Q4,1648.53,77.0,410880.68000000005
2024-12-11,MAC5,Compute,Q4,1563.46,57.0,412444.1400000001
2024-12-12,MAC5,Compute,Q4,1666.6,76.0,414110.74000000005
2024-12-13,MAC5,Compute,Q4,1410.03,62.0,415520.7700000001
2024-12-14,MAC5,Compute,Q4,1085.5,61.0,416606.2700000001
2024-12-15,MAC5,Compute,Q4,1751.39,57.0,418357.6600000001
2024-12-16,MAC5,Compute,Q4,2774.23,60.0,421131.8900000001
2024-12-17,MAC5,Compute,Q4,2701.95,80.0,423833.8400000001
2024-12-18,MAC5,Compute,Q4,2419.18,73.0,426253.0200000001
2024-12-19,MAC5,Compute,Q4,2680.2,67.0,428933.2200000001
2024-12-20,MAC5,Compute,Q4,2471.13,67.0,431404.3500000001
2024-12-21,MAC5,Compute,Q4,2036.26,73.0,433440.6100000001
2024-12-22,MAC5,Compute,Q4,1501.25,62.0,434941.8600000001
2024-12-23,MAC5,Compute,Q4,2422.73,52.0,437364.59
2024-12-24,MAC5,Compute,Q4,2956.12,76.0,440320.71
2024-12-25,MAC5,Compute,Q4,1582.37,68.0,441903.08
2024-12-26,MAC5,Compute,Q4,1428.56,64.0,443331.64
2024-12-27,MAC5,Compute,Q4,1503.67,63.0,444835.31
2024-12-28,MAC5,Compute,Q4,958.58,52.0,445793.89
2024-12-29,MAC5,Compute,Q4,955.62,58.0,446749.51
2024-12-30,MAC5,Compute,Q4,10637.76,100.0,457387.27
2024-01-01,MAC5,Storage,Q1,1646.22,96.0,1646.22
2024-01-02,MAC5,Storage,Q1,322.88,70.0,1969.1
2024-01-03,MAC5,Storage,Q1,278.89,74.0,2247.99
2024-01-04,MAC5,Storage,Q1,275.41,65.0,2523.3999999999996
2024-01-05,MAC5,Storage,Q1,269.6,64.0,2792.9999999999995
2024-01-06,MAC5,Storage,Q1,218.36,62.0,3011.3599999999997
2024-01-07,MAC5,Storage,Q1,224.22,74.0,3235.5799999999995
2024-01-08,MAC5,Storage,Q1,353.97,64.0,3589.5499999999993
2024-01-09,MAC5,Storage,Q1,296.12,72.0,3885.669999999999
2024-01-10,MAC5,Storage,Q1,295.67,45.0,4181.339999999999
2024-01-11,MAC5,Storage,Q1,304.91,71.0,4486.249999999999
2024-01-12,MAC5,Storage,Q1,240.67,51.0,4726.919999999999
2024-01-13,MAC5,Storage,Q1,260.74,72.0,4987.659999999999
2024-01-14,MAC5,Storage,Q1,205.54,60.0,5193.199999999999
2024-01-15,MAC5,Storage,Q1,308.37,64.0,5501.569999999999
2024-01-16,MAC5,Storage,Q1,282.6,68.0,5784.169999999999
2024-01-17,MAC5,Storage,Q1,309.02,61.0,6093.189999999999
2024-01-18,MAC5,Storage,Q1,338.33,64.0,6431.519999999999
2024-01-19,MAC5,Storage,Q1,289.46,75.0,6720.979999999999
2024-01-20,MAC5,Storage,Q1,214.78,67.0,6935.759999999998
2024-01-21,MAC5,Storage,Q1,197.51,67.0,7133.269999999999
2024-01-22,MAC5,Storage,Q1,320.44,54.0,7453.709999999998
2024-01-23,MAC5,Storage,Q1,322.6,66.0,7776.309999999999
2024-01-24,MAC5,Storage,Q1,301.26,65.0,8077.569999999999
2024-01-25,MAC5,Storage,Q1,307.68,54.0,8385.25
2024-01-26,MAC5,Storage,Q1,303.23,79.0,8688.48
2024-01-27,MAC5,Storage,Q1,187.64,63.0,8876.119999999999
2024-01-28,MAC5,Storage,Q1,210.33,62.0,9086.449999999999
2024-01-29,MAC5,Storage,Q1,358.64,66.0,9445.089999999998
2024-01-30,MAC5,Storage,Q1,313.57,72.0,9758.659999999998
2024-01-31,MAC5,Storage,Q1,284.49,59.0,10043.149999999998
2024-02-01,MAC5,Storage,Q1,365.52,82.0,10408.669999999998
2024-02-02,MAC5,Storage,Q1,313.2,66.0,10721.869999999999
2024-02-03,MAC5,Storage,Q1,245.81,62.0,10967.679999999998
2024-02-04,MAC5,Storage,Q1,212.25,61.0,11179.929999999998
2024-02-05,MAC5,Storage,Q1,336.48,63.0,11516.409999999998
2024-02-06,MAC5,Storage,Q1,373.94,69.0,11890.349999999999
2024-02-07,MAC5,Storage,Q1,311.95,57.0,12202.3
2024-02-08,MAC5,Storage,Q1,339.24,53.0,12541.539999999999
2024-02-09,MAC5,Storage,Q1,345.26,87.0,12886.8
2024-02-10,MAC5,Storage,Q1,249.38,69.0,13136.18
2024-02-11,MAC5,Storage,Q1,217.33,58.0,13353.51
2024-02-12,MAC5,Storage,Q1,285.34,54.0,13638.85
2024-02-13,MAC5,Storage,Q1,297.71,71.0,13936.56
2024-02-14,MAC5,Storage,Q1,315.66,77.0,14252.22
2024-02-15,MAC5,Storage,Q1,303.92,67.0,14556.14
2024-02-16,MAC5,Storage,Q1,282.63,51.0,14838.769999999999
2024-02-17,MAC5,Storage,Q1,215.6,66.0,15054.369999999999
2024-02-18,MAC5,Storage,Q1,226.84,62.0,15281.21
2024-02-19,MAC5,Storage,Q1,273.71,52.0,15554.919999999998
2024-02-20,MAC5,Storage,Q1,310.11,50.0,15865.029999999999
2024-02-21,MAC5,Storage,Q1,311.58,63.0,16176.609999999999
2024-02-22,MAC5,Storage,Q1,310.99,61.0,16487.6
2024-02-23,MAC5,Storage,Q1,304.53,74.0,16792.129999999997
2024-02-24,MAC5,Storage,Q1,237.43,69.0,17029.559999999998
2024-02-25,MAC5,Storage,Q1,220.85,63.0,17250.409999999996
2024-02-26,MAC5,Storage,Q1,348.62,78.0,17599.03
2024-02-27,MAC5,Storage,Q1,310.04,61.0,17909.07
2024-02-28,MAC5,Storage,Q1,321.65,53.0,18230.72
2024-02-29,MAC5,Storage,Q1,306.64,66.0,18537.36
2024-03-01,MAC5,Storage,Q1,327.76,75.0,18865.12
2024-03-02,MAC5,Storage,Q1,253.58,61.0,19118.7
2024-03-03,MAC5,Storage,Q1,222.19,71.0,19340.89
2024-03-04,MAC5,Storage,Q1,340.4,60.0,19681.29
2024-03-05,MAC5,Storage,Q1,311.27,59.0,19992.56
2024-03-06,MAC5,Storage,Q1,379.88,71.0,20372.440000000002
2024-03-07,MAC5,Storage,Q1,322.35,69.0,20694.79
2024-03-08,MAC5,Storage,Q1,336.21,67.0,21031.0
2024-03-09,MAC5,Storage,Q1,251.98,57.0,21282.98
2024-03-10,MAC5,Storage,Q1,224.34,60.0,21507.32
2024-03-11,MAC5,Storage,Q1,407.02,68.0,21914.34
2024-03-12,MAC5,Storage,Q1,341.56,58.0,22255.9
2024-03-13,MAC5,Storage,Q1,358.96,81.0,22614.86
2024-03-14,MAC5,Storage,Q1,369.34,58.0,22984.2
2024-03-15,MAC5,Storage,Q1,356.04,72.0,23340.24
2024-03-16,MAC5,Storage,Q1,246.29,68.0,23586.530000000002
2024-03-17,MAC5,Storage,Q1,281.81,74.0,23868.340000000004
2024-03-18,MAC5,Storage,Q1,367.86,66.0,24236.200000000004
2024-03-19,MAC5,Storage,Q1,317.25,52.0,24553.450000000004
2024-03-20,MAC5,Storage,Q1,340.72,60.0,24894.170000000006
2024-03-21,MAC5,Storage,Q1,304.05,59.0,25198.220000000005
2024-03-22,MAC5,Storage,Q1,354.72,71.0,25552.940000000006
2024-03-23,MAC5,Storage,Q1,256.92,67.0,25809.860000000004
2024-03-24,MAC5,Storage,Q1,201.11,66.0,26010.970000000005
2024-03-25,MAC5,Storage,Q1,363.29,60.0,26374.260000000006
2024-03-26,MAC5,Storage,Q1,334.95,55.0,26709.210000000006
2024-03-27,MAC5,Storage,Q1,339.54,62.0,27048.750000000007
2024-03-28,MAC5,Storage,Q1,349.29,69.0,27398.040000000008
2024-03-29,MAC5,Storage,Q1,350.93,64.0,27748.97
2024-03-30,MAC5,Storage,Q1,251.78,51.0,28000.75
2024-03-31,MAC5,Storage,Q1,248.31,72.0,28249.06
2024-04-01,MAC5,Storage,Q2,364.87,61.0,28613.93
2024-04-02,MAC5,Storage,Q2,405.86,70.0,29019.79
2024-04-03,MAC5,Storage,Q2,322.0,63.0,29341.79
2024-04-04,MAC5,Storage,Q2,410.06,75.0,29751.850000000002
2024-04-05,MAC5,Storage,Q2,362.54,76.0,30114.390000000003
2024-04-06,MAC5,Storage,Q2,236.33,60.0,30350.720000000005
2024-04-07,MAC5,Storage,Q2,247.5,62.0,30598.220000000005
2024-04-08,MAC5,Storage,Q2,369.89,68.0,30968.110000000004
2024-04-09,MAC5,Storage,Q2,1128.05,91.0,32096.160000000003
2024-04-10,MAC5,Storage,Q2,410.31,63.0,32506.470000000005
2024-04-11,MAC5,Storage,Q2,347.64,75.0,32854.11000000001
2024-04-12,MAC5,Storage,Q2,339.25,68.0,33193.36000000001
2024-04-13,MAC5,Storage,Q2,273.23,64.0,33466.59000000001
2024-04-14,MAC5,Storage,Q2,227.45,71.0,33694.04
2024-04-15,MAC5,Storage,Q2,381.36,77.0,34075.4
2024-04-16,MAC5,Storage,Q2,363.52,64.0,34438.92
2024-04-17,MAC5,Storage,Q2,388.23,80.0,34827.15
2024-04-18,MAC5,Storage,Q2,365.42,56.0,35192.57
2024-04-19,MAC5,Storage,Q2,390.24,89.0,35582.81
2024-04-20,MAC5,Storage,Q2,264.09,68.0,35846.899999999994
2024-04-21,MAC5,Storage,Q2,281.14,66.0,36128.03999999999
2024-04-22,MAC5,Storage,Q2,351.85,68.0,36479.88999999999
2024-04-23,MAC5,Storage,Q2,405.8,62.0,36885.689999999995
2024-04-24,MAC5,Storage,Q2,377.53,71.0,37263.219999999994
2024-04-25,MAC5,Storage,Q2,372.83,71.0,37636.049999999996
2024-04-26,MAC5,Storage,Q2,319.12,58.0,37955.17
2024-04-27,MAC5,Storage,Q2,250.52,56.0,38205.689999999995
2024-04-28,MAC5,Storage,Q2,255.77,60.0,38461.45999999999
2024-04-29,MAC5,Storage,Q2,373.26,55.0,38834.719999999994
2024-04-30,MAC5,Storage,Q2,390.15,61.0,39224.87
2024-05-01,MAC5,Storage,Q2,487.28,65.0,39712.15
2024-05-02,MAC5,Storage,Q2,409.31,74.0,40121.46
2024-05-03,MAC5,Storage,Q2,375.57,52.0,40497.03
2024-05-04,MAC5,Storage,Q2,297.04,68.0,40794.07
2024-05-05,MAC5,Storage,Q2,286.79,73.0,41080.86
2024-05-06,MAC5,Storage,Q2,386.19,51.0,41467.05
2024-05-07,MAC5,Storage,Q2,370.84,53.0,41837.89
2024-05-08,MAC5,Storage,Q2,341.66,75.0,42179.55
2024-05-09,MAC5,Storage,Q2,406.0,62.0,42585.55
2024-05-10,MAC5,Storage,Q2,340.66,62.0,42926.21000000001
2024-05-11,MAC5,Storage,Q2,274.19,68.0,43200.40000000001
2024-05-12,MAC5,Storage,Q2,266.58,73.0,43466.98000000001
2024-05-13,MAC5,Storage,Q2,439.17,69.0,43906.15000000001
2024-05-14,MAC5,Storage,Q2,399.17,62.0,44305.32000000001
2024-05-15,MAC5,Storage,Q2,312.09,60.0,44617.41
2024-05-16,MAC5,Storage,Q2,1759.62,93.0,46377.03
2024-05-17,MAC5,Storage,Q2,402.02,67.0,46779.049999999996
2024-05-18,MAC5,Storage,Q2,307.1,45.0,47086.149999999994
2024-05-19,MAC5,Storage,Q2,294.74,79.0,47380.88999999999
2024-05-20,MAC5,Storage,Q2,465.39,72.0,47846.27999999999
2024-05-21,MAC5,Storage,Q2,370.57,68.0,48216.84999999999
2024-05-22,MAC5,Storage,Q2,400.63,78.0,48617.47999999999
2024-05-23,MAC5,Storage,Q2,413.69,62.0,49031.16999999999
2024-05-24,MAC5,Storage,Q2,339.84,70.0,49371.00999999999
2024-05-25,MAC5,Storage,Q2,288.35,68.0,49659.359999999986
2024-05-26,MAC5,Storage,Q2,272.88,64.0,49932.23999999998
2024-05-27,MAC5,Storage,Q2,422.81,53.0,50355.04999999998
2024-05-28,MAC5,Storage,Q2,402.49,51.0,50757.53999999998
2024-05-29,MAC5,Storage,Q2,406.72,65.0,51164.25999999998
2024-05-30,MAC5,Storage,Q2,371.88,54.0,51536.13999999998
2024-05-31,MAC5,Storage,Q2,414.88,76.0,51951.019999999975
2024-06-01,MAC5,Storage,Q2,310.08,68.0,52261.1
2024-06-02,MAC5,Storage,Q2,280.28,57.0,52541.38
2024-06-03,MAC5,Storage,Q2,424.35,53.0,52965.729999999996
2024-06-04,MAC5,Storage,Q2,488.23,67.0,53453.96
2024-06-05,MAC5,Storage,Q2,457.95,64.0,53911.909999999996
2024-06-06,MAC5,Storage,Q2,398.87,51.0,54310.78
2024-06-07,MAC5,Storage,Q2,376.96,56.0,54687.74
2024-06-08,MAC5,Storage,Q2,323.82,50.0,55011.56
2024-06-09,MAC5,Storage,Q2,281.78,54.0,55293.34
2024-06-10,MAC5,Storage,Q2,513.15,58.0,55806.49
2024-06-11,MAC5,Storage,Q2,429.08,66.0,56235.57
2024-06-12,MAC5,Storage,Q2,377.15,55.0,56612.72
2024-06-13,MAC5,Storage,Q2,437.01,70.0,57049.73
2024-06-14,MAC5,Storage,Q2,2219.16,91.0,59268.89
2024-06-15,MAC5,Storage,Q2,309.31,77.0,59578.2
2024-06-16,MAC5,Storage,Q2,277.46,67.0,59855.659999999996
2024-06-17,MAC5,Storage,Q2,410.24,48.0,60265.9
2024-06-18,MAC5,Storage,Q2,442.86,61.0,60708.76
2024-06-19,MAC5,Storage,Q2,502.57,71.0,61211.33
2024-06-20,MAC5,Storage,Q2,428.11,61.0,61639.44
2024-06-21,MAC5,Storage,Q2,434.99,75.0,62074.43
2024-06-22,MAC5,Storage,Q2,371.81,61.0,62446.24
2024-06-23,MAC5,Storage,Q2,300.41,65.0,62746.65
2024-06-24,MAC5,Storage,Q2,427.65,69.0,63174.3
2024-06-25,MAC5,Storage,Q2,443.04,58.0,63617.340000000004
2024-06-26,MAC5,Storage,Q2,472.46,74.0,64089.8
2024-06-27,MAC5,Storage,Q2,2305.17,100.0,66394.97
2024-06-28,MAC5,Storage,Q2,364.7,58.0,66759.67
2024-06-29,MAC5,Storage,Q2,319.93,53.0,67079.59999999999
2024-06-30,MAC5,Storage,Q2,366.31,81.0,67445.90999999999
2024-07-01,MAC5,Storage,Q3,493.38,57.0,67939.29
2024-07-02,MAC5,Storage,Q3,452.27,60.0,68391.56
2024-07-03,MAC5,Storage,Q3,480.65,68.0,68872.21
2024-07-04,MAC5,Storage,Q3,382.58,66.0,69254.79000000001
2024-07-05,MAC5,Storage,Q3,409.25,66.0,69664.04000000001
2024-07-06,MAC5,Storage,Q3,314.18,56.0,69978.22
2024-07-07,MAC5,Storage,Q3,311.76,59.0,70289.98
2024-07-08,MAC5,Storage,Q3,510.22,74.0,70800.2
2024-07-09,MAC5,Storage,Q3,494.51,78.0,71294.70999999999
2024-07-10,MAC5,Storage,Q3,482.52,53.0,71777.23
2024-07-11,MAC5,Storage,Q3,453.12,61.0,72230.34999999999
2024-07-12,MAC5,Storage,Q3,441.41,52.0,72671.76
2024-07-13,MAC5,Storage,Q3,329.36,69.0,73001.12
2024-07-14,MAC5,Storage,Q3,290.44,68.0,73291.56
2024-07-15,MAC5,Storage,Q3,417.83,58.0,73709.39
2024-07-16,MAC5,Storage,Q3,413.59,52.0,74122.98
2024-07-17,MAC5,Storage,Q3,474.96,62.0,74597.94
2024-07-18,MAC5,Storage,Q3,478.59,64.0,75076.53
2024-07-19,MAC5,Storage,Q3,404.35,61.0,75480.88
2024-07-20,MAC5,Storage,Q3,273.83,47.0,75754.71
2024-07-21,MAC5,Storage,Q3,337.77,67.0,76092.48000000001
2024-07-22,MAC5,Storage,Q3,408.52,64.0,76501.00000000001
2024-07-23,MAC5,Storage,Q3,412.04,55.0,76913.04000000001
2024-07-24,MAC5,Storage,Q3,409.03,75.0,77322.07
2024-07-25,MAC5,Storage,Q3,419.17,60.0,77741.24
2024-07-26,MAC5,Storage,Q3,478.71,64.0,78219.95000000001
2024-07-27,MAC5,Storage,Q3,359.04,69.0,78578.99
2024-07-28,MAC5,Storage,Q3,295.19,54.0,78874.18000000001
2024-07-29,MAC5,Storage,Q3,423.12,53.0,79297.3
2024-07-30,MAC5,Storage,Q3,505.28,70.0,79802.58
2024-07-31,MAC5,Storage,Q3,381.8,51.0,80184.38
2024-08-01,MAC5,Storage,Q3,481.15,65.0,80665.53
2024-08-02,MAC5,Storage,Q3,1391.09,90.0,82056.62
2024-08-03,MAC5,Storage,Q3,321.62,64.0,82378.23999999999
2024-08-04,MAC5,Storage,Q3,316.01,59.0,82694.25
2024-08-05,MAC5,Storage,Q3,424.12,58.0,83118.37
2024-08-06,MAC5,Storage,Q3,489.51,67.0,83607.87999999999
2024-08-07,MAC5,Storage,Q3,435.69,51.0,84043.56999999999
2024-08-08,MAC5,Storage,Q3,472.03,68.0,84515.59999999999
2024-08-09,MAC5,Storage,Q3,507.49,73.0,85023.09
2024-08-10,MAC5,Storage,Q3,1031.32,86.0,86054.41
2024-08-11,MAC5,Storage,Q3,293.55,59.0,86347.96
2024-08-12,MAC5,Storage,Q3,452.95,60.0,86800.91
2024-08-13,MAC5,Storage,Q3,442.48,58.0,87243.39
2024-08-14,MAC5,Storage,Q3,432.05,55.0,87675.44
2024-08-15,MAC5,Storage,Q3,472.56,57.0,88148.0
2024-08-16,MAC5,Storage,Q3,426.17,68.0,88574.17
2024-08-17,MAC5,Storage,Q3,317.92,67.0,88892.09
2024-08-18,MAC5,Storage,Q3,285.95,74.0,89178.04
2024-08-19,MAC5,Storage,Q3,426.67,53.0,89604.70999999999
2024-08-20,MAC5,Storage,Q3,489.38,70.0,90094.09
2024-08-21,MAC5,Storage,Q3,462.24,51.0,90556.33
2024-08-22,MAC5,Storage,Q3,534.99,66.0,91091.32
2024-08-23,MAC5,Storage,Q3,439.89,58.0,91531.21
2024-08-24,MAC5,Storage,Q3,323.31,77.0,91854.52
2024-08-25,MAC5,Storage,Q3,317.9,59.0,92172.42
2024-08-26,MAC5,Storage,Q3,444.96,51.0,92617.38
2024-08-27,MAC5,Storage,Q3,504.45,68.0,93121.83
2024-08-28,MAC5,Storage,Q3,471.5,56.0,93593.33
2024-08-29,MAC5,Storage,Q3,437.29,64.0,94030.62
2024-08-30,MAC5,Storage,Q3,368.77,53.0,94399.39
2024-08-31,MAC5,Storage,Q3,292.14,72.0,94691.53
2024-09-01,MAC5,Storage,Q3,340.94,78.0,95032.47
2024-09-02,MAC5,Storage,Q3,543.02,57.0,95575.49
2024-09-03,MAC5,Storage,Q3,516.76,57.0,96092.25
2024-09-04,MAC5,Storage,Q3,462.8,61.0,96555.05
2024-09-05,MAC5,Storage,Q3,508.0,70.0,97063.05
2024-09-06,MAC5,Storage,Q3,435.29,51.0,97498.34
2024-09-07,MAC5,Storage,Q3,392.32,61.0,97890.66
2024-09-08,MAC5,Storage,Q3,346.15,71.0,98236.81
2024-09-09,MAC5,Storage,Q3,464.39,67.0,98701.2
2024-09-10,MAC5,Storage,Q3,475.35,53.0,99176.55
2024-09-11,MAC5,Storage,Q3,491.53,70.0,99668.08
2024-09-12,MAC5,Storage,Q3,490.44,56.0,100158.52
2024-09-13,MAC5,Storage,Q3,412.56,42.0,100571.08
2024-09-14,MAC5,Storage,Q3,322.61,63.0,100893.69
2024-09-15,MAC5,Storage,Q3,295.02,68.0,101188.71
2024-09-16,MAC5,Storage,Q3,538.03,60.0,101726.74
2024-09-17,MAC5,Storage,Q3,515.63,66.0,102242.37000000001
2024-09-18,MAC5,Storage,Q3,502.26,63.0,102744.63
2024-09-19,MAC5,Storage,Q3,484.91,69.0,103229.54000000001
2024-09-20,MAC5,Storage,Q3,425.11,59.0,103654.65000000001
2024-09-21,MAC5,Storage,Q3,340.05,71.0,103994.7
2024-09-22,MAC5,Storage,Q3,343.78,64.0,104338.48
2024-09-23,MAC5,Storage,Q3,475.05,61.0,104813.53
2024-09-24,MAC5,Storage,Q3,438.27,47.0,105251.8
2024-09-25,MAC5,Storage,Q3,541.06,73.0,105792.86
2024-09-26,MAC5,Storage,Q3,509.4,54.0,106302.26
2024-09-27,MAC5,Storage,Q3,516.95,59.0,106819.20999999999
2024-09-28,MAC5,Storage,Q3,382.37,71.0,107201.57999999999
2024-09-29,MAC5,Storage,Q3,362.37,73.0,107563.94999999998
2024-09-30,MAC5,Storage,Q3,480.84,64.0,108044.78999999998
2024-10-01,MAC5,Storage,Q4,464.05,56.0,108508.83999999998
2024-10-02,MAC5,Storage,Q4,527.02,69.0,109035.85999999999
2024-10-03,MAC5,Storage,Q4,546.46,70.0,109582.31999999999
2024-10-04,MAC5,Storage,Q4,512.59,77.0,110094.90999999999
2024-10-05,MAC5,Storage,Q4,374.98,73.0,110469.88999999998
2024-10-06,MAC5,Storage,Q4,322.16,71.0,110792.04999999999
2024-10-07,MAC5,Storage,Q4,514.39,67.0,111306.44
2024-10-08,MAC5,Storage,Q4,445.41,66.0,111751.85
2024-10-09,MAC5,Storage,Q4,505.2,64.0,112257.05
2024-10-10,MAC5,Storage,Q4,525.32,72.0,112782.37000000001
2024-10-11,MAC5,Storage,Q4,544.51,70.0,113326.88
2024-10-12,MAC5,Storage,Q4,361.54,52.0,113688.42
2024-10-13,MAC5,Storage,Q4,320.57,48.0,114008.99
2024-10-14,MAC5,Storage,Q4,491.0,55.0,114499.99
2024-10-15,MAC5,Storage,Q4,468.41,63.0,114968.40000000001
2024-10-16,MAC5,Storage,Q4,468.56,73.0,115436.96
2024-10-17,MAC5,Storage,Q4,566.03,69.0,116002.99
2024-10-18,MAC5,Storage,Q4,475.33,54.0,116478.32
2024-10-19,MAC5,Storage,Q4,360.67,72.0,116838.99
2024-10-20,MAC5,Storage,Q4,370.55,64.0,117209.54000000001
2024-10-21,MAC5,Storage,Q4,497.36,62.0,117706.90000000001
2024-10-22,MAC5,Storage,Q4,509.07,63.0,118215.97000000002
2024-10-23,MAC5,Storage,Q4,566.78,67.0,118782.75
2024-10-24,MAC5,Storage,Q4,508.35,68.0,119291.1
2024-10-25,MAC5,Storage,Q4,499.57,68.0,119790.67000000001
2024-10-26,MAC5,Storage,Q4,332.2,71.0,120122.87000000001
2024-10-27,MAC5,Storage,Q4,336.68,55.0,120459.55
2024-10-28,MAC5,Storage,Q4,507.06,77.0,120966.61
2024-10-29,MAC5,Storage,Q4,497.8,52.0,121464.41
2024-10-30,MAC5,Storage,Q4,2659.53,92.0,124123.94
2024-10-31,MAC5,Storage,Q4,479.35,53.0,124603.29000000001
2024-11-01,MAC5,Storage,Q4,550.85,59.0,125154.14000000001
2024-11-02,MAC5,Storage,Q4,393.41,68.0,125547.55000000002
2024-11-03,MAC5,Storage,Q4,389.79,64.0,125937.34000000001
2024-11-04,MAC5,Storage,Q4,566.23,71.0,126503.57
2024-11-05,MAC5,Storage,Q4,545.39,72.0,127048.96
2024-11-06,MAC5,Storage,Q4,529.25,56.0,127578.21
2024-11-07,MAC5,Storage,Q4,532.9,86.0,128111.11
2024-11-08,MAC5,Storage,Q4,539.02,74.0,128650.13
2024-11-09,MAC5,Storage,Q4,400.94,62.0,129051.07
2024-11-10,MAC5,Storage,Q4,415.25,71.0,129466.32
2024-11-11,MAC5,Storage,Q4,488.29,65.0,129954.61
2024-11-12,MAC5,Storage,Q4,554.8,70.0,130509.41
2024-11-13,MAC5,Storage,Q4,508.17,61.0,131017.58
2024-11-14,MAC5,Storage,Q4,556.73,64.0,131574.31
2024-11-15,MAC5,Storage,Q4,492.11,56.0,132066.41999999998
2024-11-16,MAC5,Storage,Q4,356.84,56.0,132423.25999999998
2024-11-17,MAC5,Storage,Q4,355.55,48.0,132778.80999999997
